"rep","Dmean","Dse","decHour","DmmolMean","DmmolSE","CondMean","CondSE","PhotoMean","PhotoSE","CiCaMean","CiCaSE","gcMean","gcSE","vcmax_TinsMean","vcmax_TinsSE","vcmax_TsenMean","vcmax_TsenSE","sampleNo","round","spp","treatment","leafAge"
"4_MOL_drought_mature",3.0125,0.0858656896942351,13.5291666666667,29.6505905511811,0.845134741084991,0.03225,0.00386792364626466,1.5275,0.473363408668928,0.765166962300941,0.0500237922251721,0.02015625,0.00241745227891541,6.78032137815013,2.66366475303831,7.05301929041385,2.96463629782224,4,"4","MOL","drought","mature"
"4_MOL_well-watered_mature",3.16,0.25,15.2833333333333,31.1023622047244,2.46062992125984,0.1216,0.0618,9.52,4.68,0.634282491078437,0.00667793215892137,0.076,0.038625,47.1225546790029,23.0205787913018,47.8820109355862,22.8586018512286,2,"4","MOL","well-watered","mature"
"5_MOL_control_mature",3.22,0.0953939201416946,14.8444444444444,31.6929133858268,0.938916536827702,0.0702333333333333,0.0147200920890839,4.37,1.78382547726321,0.686716133991633,0.0954593493928103,0.0438958333333333,0.00920005755567745,22.283130316021,9.87999395232205,25.2521053703489,11.4711512247561,3,"5","MOL","control","mature"
"5_MOL_drought_mature",3.46,0.128387434483805,14.8375,34.0551181102362,1.26365585121855,0.032325,0.00313724268533161,1.46,0.350333174754166,0.771076086169392,0.0375352858204608,0.020203125,0.00196077667833225,6.16885590015178,1.63155272942782,6.60136699361063,1.82721449399153,4,"5","MOL","drought","mature"
"1_PIN_control_mature",1.065,0.125,9.3,10.4822834645669,1.23031496062992,0.0996,0.0149,9.21,0.2,0.600415471547046,0.0655616733282097,0.06225,0.0093125,49.163935344711,6.68024382372812,49.7455929044714,5.98006748037081,2,"1","PIN","control","mature"
"1_PIN_drought_mature",0.993333333333333,0.0768837506311387,9.18888888888889,9.77690288713911,0.75672982904664,0.0816,0.035961136429948,8.63333333333333,2.28606163035422,0.477242217833853,0.0929381514725105,0.051,0.0224757102687175,59.4051876688318,3.73786221591895,58.9245711267682,4.14294790849104,3,"1","PIN","drought","mature"
"1_PIN_well-watered_mature",1.152,0.0305614135798722,8.53666666666667,11.3385826771654,0.300801314762522,0.13666,0.026069706557612,11.036,1.50555836818105,0.642250169700391,0.0268617009515052,0.0854125,0.0162935665985075,54.8156942697599,8.09758387687548,55.6873232956665,7.91310377984349,5,"1","PIN","well-watered","mature"
"2_PIN_control_mature",1.065,0.005,10.6666666666667,10.4822834645669,0.0492125984251963,0.07485,0.00405,6.07,0.11,0.656228640657528,0.0225214536133189,0.04678125,0.00253125,29.008168303709,1.51891372773344,29.1977315094507,1.53302189043643,2,"2","PIN","control","mature"
"2_PIN_drought_mature",1.04666666666667,0.0133333333333333,10.6888888888889,10.3018372703412,0.131233595800525,0.0631,0.0295523828706474,6.01333333333333,1.98401388884028,0.5320881952803,0.0794132960376067,0.0394375,0.0184702392941546,34.6222603632718,6.37571810970962,34.5052546488644,6.55475583791194,3,"2","PIN","drought","mature"
"2_PIN_well-watered_mature",1.61,0.0374165738677394,10.88,15.8464566929134,0.368273364839954,0.16734,0.028641780670901,11.506,1.82199231611991,0.687828037625704,0.0113622170056591,0.1045875,0.0179011129193131,52.4406439808358,8.07121514307007,51.3908037912174,7.94546028486176,5,"2","PIN","well-watered","mature"
"3_PIN_control_mature",1.49666666666667,0.0517472489875335,12.3944444444444,14.7309711286089,0.509323316806431,0.0444,0.0200702100968907,4.75666666666667,1.81385715473346,0.454908827940573,0.103231894003008,0.02775,0.0125438813105567,31.6199627498565,6.58406259316518,32.1276343413785,5.83644641666282,3,"3","PIN","control","mature"
"3_PIN_drought_mature",1.52333333333333,0.0296273147243853,12.2888888888889,14.99343832021,0.291607428389619,0.0186333333333333,0.00562978191801818,3.1,0.661614187675365,0.259922663805845,0.117708719332993,0.0116458333333333,0.00351861369876136,28.9768007607871,8.69861834504863,29.7378914515401,8.930357690962,3,"3","PIN","drought","mature"
"3_PIN_well-watered_mature",2.24,0.0822192191643778,13.2933333333333,22.0472440944882,0.809244283113955,0.08002,0.0175105511049767,6.674,1.02933279360953,0.612890313372546,0.0235755217136468,0.0500125,0.0109440944406104,33.7662780057462,4.17043451931333,33.4011095984339,3.94913301207078,5,"3","PIN","well-watered","mature"
"4_PIN_control_mature",2.15666666666667,0.091712109947984,14.2555555555556,21.2270341207349,0.902678247519528,0.0409,0.0188279048223641,2.92666666666667,1.92652825339031,0.806204260493508,0.137854765140294,0.0255625,0.0117674405139775,21.9430826630093,11.0731920200685,21.6566224241732,11.1375042524415,3,"4","PIN","control","mature"
"4_PIN_drought_mature",2.125,0.00499999999999989,13.8583333333333,20.9153543307087,0.0492125984251963,0.01135,0.00355,0.54,0.11,0.776978821069605,0.0244035635438528,0.00709375,0.00221875,2.17356328066535,0.384574555748842,2.0852877879234,0.36024961288982,2,"4","PIN","drought","mature"
"4_PIN_well-watered_mature",3.3,NA,15.6333333333333,32.4803149606299,NA,0.0906,NA,7.06,NA,0.640411476980485,NA,0.056625,NA,34.596613331108,NA,35.4524891382384,NA,1,"4","PIN","well-watered","mature"
"5_PIN_control_mature",2.48,0.142243921955679,15.95,24.4094488188976,1.40003860192598,0.0477333333333333,0.0285669000379421,2.87,2.1669333169251,0.74667903100466,0.0491513698554891,0.0298333333333333,0.0178543125237138,12.9183962206428,10.13848090345,12.6213172989947,9.95172235416245,3,"5","PIN","control","mature"
"5_PIN_drought_mature",2.61,0.0709459888459759,15.7555555555556,25.6889763779528,0.698287291791101,0.0162333333333333,0.00172948290280971,1.13,0.306648550189518,0.69030203242911,0.0490503900349094,0.0101458333333333,0.00108092681425607,5.38492663009478,1.88753334686635,5.35398442912527,1.93461196099799,3,"5","PIN","drought","mature"
"6_PIN_control_mature",2.73,0.0907377172587747,17.3944444444444,26.8700787401575,0.893087768295026,0.0362333333333333,0.0162564175361951,2.96333333333333,1.42100121197853,0.686235942561478,0.0792111317224918,0.0226458333333333,0.0101602609601219,15.1029858006663,7.22280311839713,15.27528150102,7.30192085668248,3,"6","PIN","control","mature"
"6_PIN_drought_mature",2.68333333333333,0.0233333333333333,17.2555555555556,26.4107611548556,0.229658792650919,0.0238,0.00900018518328003,2.02,1.08678424721745,0.659784575208917,0.0580861267027637,0.014875,0.00562511573955002,10.650329250307,6.44797676969948,10.8435984931604,6.70146924440343,3,"6","PIN","drought","mature"
"1_PTE_control_mature",1.23333333333333,0.173813437659783,9.87222222222222,12.1391076115486,1.71076218169077,0.0689333333333333,0.0383340289791952,4.73666666666667,1.51641389835068,0.585861800769634,0.158141901737933,0.0430833333333333,0.023958768111997,34.8193735499392,14.7607302285754,32.8119039723223,12.8771910482073,3,"1","PTE","control","mature"
"1_PTE_drought_mature",1.81,0.144037032275268,11.55,17.8149606299213,1.41768732554398,0.0201166666666667,0.00668178701978578,2.47166666666667,0.859035958372976,0.534822199738719,0.165205828506517,0.0125729166666667,0.00417611688736612,22.4078088667162,9.35431797287724,22.6995096322513,9.52603076938345,6,"1","PTE","drought","mature"
"1_PTE_well-watered_mature",1.19333333333333,0.0585187529296758,8.8,11.745406824147,0.57597197765429,0.05715,0.00945289197371189,6.605,0.890175076412875,0.48302531214521,0.0566441039002523,0.03571875,0.00590805748356993,48.7357130487673,8.55092614635453,47.6798112199251,8.07526870885017,6,"1","PTE","well-watered","mature"
"2_PTE_control_mature",2.6375,0.0692068156566485,14.7333333333333,25.9596456692913,0.681169445439454,0.0888,0.026657581785801,7.535,3.04043445360473,0.633454306101753,0.0924011046660995,0.0555,0.0166609886161256,22.4633672009318,11.7600543685288,71.6694165669942,49.3655705312578,4,"2","PTE","control","mature"
"2_PTE_drought_mature",2.93,0.100664459136943,14.8277777777778,28.8385826771654,0.990791920639207,0.00956666666666667,0.00199360087390742,0.74,0.0346410161513775,0.617354416259893,0.0746421442220306,0.00597916666666667,0.00124600054619214,3.93820724691672,0.708136927765743,4.5537228898117,1.14816345483914,3,"2","PTE","drought","mature"
"2_PTE_well-watered_mature",1.8525,0.097071708889185,11.3,18.2332677165354,0.955430205602214,0.0812,0.0117051982754102,7.67,0.695820858171604,0.583100077915029,0.0328992162510364,0.05075,0.0073157489221314,42.0574440446985,5.06339350403509,41.8483701364707,5.25128638292587,4,"2","PTE","well-watered","mature"
"3_PTE_control_mature",3.37,0.07,16.975,33.1692913385827,0.688976377952755,0.1099,0.0125,5.34,0.62,0.754281267323107,0.000739621588152828,0.0686875,0.0078125,22.2850783587731,2.5874061015804,24.4892438246585,2.3861667302678,2,"3","PTE","control","mature"
"3_PTE_drought_mature",3.87666666666667,0.0796520209689901,17.1444444444444,38.1561679790026,0.783976584340454,0.00526666666666667,0.00122519839663261,-0.0733333333333333,0.168259059521653,0.985757006218307,0.144991032252368,0.00329166666666667,0.00076574899789538,1.13840865494065,NA,1.32424603689996,NA,3,"3","PTE","drought","mature"
"3_PTE_well-watered_mature",2.322,0.0496386945839635,13.5266666666667,22.8543307086614,0.488569828582317,0.06652,0.00961188847209538,5.772,1.03136511478719,0.620491630965197,0.0311050308113557,0.041575,0.00600743029505961,30.0189712068677,5.91568033349057,29.7667322458131,5.90879137322843,5,"3","PTE","well-watered","mature"
"4_PTE_well-watered_mature",3.38,0.05,16.2833333333333,33.2677165354331,0.49212598425197,0.0546,0.02,4.44,1.93,0.636193767183375,0.0264069405946536,0.034125,0.0125,22.3159769877451,10.480897551822,22.8802251650121,10.8870099666345,2,"4","PTE","well-watered","mature"
"1_QUE_control_mature",1.29333333333333,0.0705533682950558,8.57222222222222,12.7296587926509,0.694422916289919,0.0919,0.0410136968991255,6.74333333333333,2.03761570905256,0.632720561135472,0.0630009507898335,0.0574375,0.0256335605619534,32.3341178286038,7.01145364264696,33.2113434671955,7.51489926655615,3,"1","QUE","control","mature"
"1_QUE_drought_mature",1.3325,0.0363719214046587,8.57083333333333,13.115157480315,0.357991352408058,0.060325,0.00922048218189627,5.9025,0.461363468428093,0.570766541472133,0.0405643672342677,0.037703125,0.00576280136368517,32.9727678790723,3.03252069105623,33.3167874084097,3.00698756975512,4,"1","QUE","drought","mature"
"1_QUE_well-watered_mature",1.502,0.136872203167773,9.41,14.7834645669291,1.34716735401351,0.0869,0.0297304221295292,7.514,1.99758003594349,0.580287649201609,0.0750271939386786,0.0543125,0.0185815138309558,49.0952700899598,15.5141626474582,48.7707799042091,15.5498556226532,5,"1","QUE","well-watered","mature"
