"spp","leafAge.mature","Ep.mature","Ep_err.mature","Emax.mature","Emax_err.mature","lmaMean.mature","lmaSE.mature","thickMean.mature","thcikSE.mature","leafAge.young","Ep.young","Ep_err.young","Emax.young","Emax_err.young","lmaMean.young","lmaSE.young","thickMean.young","thcikSE.young"
"BET","mature",7.70163951531946,1.91320986197342,6.37116339209206,0.409449414540637,32.3772754033333,0.566500723532765,137.5,14.3614066163451,"young",14.7614011487077,2.93138706813707,17.0416149186466,0.77018945716493,30.2995362733333,2.76662039287033,90,4.08248290463863
"EUC","mature",5.66341827839835,1.09256641342181,7.92595478245126,0.193408924838197,51.998460028,6.42817948735513,193.333333333333,16.6666666666667,"young",5.2815898646336,1.9009647597299,4.98176049119171,0.411830470082692,43.195864236,2.14100840615983,170,11.5470053837925
"MOL","mature",9.80166420444716,0.878582120138787,14.9770210215091,0.200630271480848,60.231313118,6.21780235716221,176.666666666667,14.5296631451356,"young",16.123956181881,2.19229828162682,17.5129891584482,0.405539310857617,55.9265602625,5.90266010219745,130,20
"PIN","mature",6.9126982912979,1.32459548431215,9.2837647227703,0.370424822451961,122.7508105,5.04654415448246,673.333333333333,78.3865067753657,"young",10.5159130194406,2.07370492346685,13.2561753908433,0.295451503474989,100.255049755,12.6158180604566,473.333333333333,80.0694143297621
"PTE","mature",1.26793431203176,1.44597973977592,0.570063162547193,0.230592396288566,23.4047625033333,1.4111760632014,146.666666666667,34.8010216963685,"young",-1.03937986943687,12.8203818130877,4.64622337399652,7.660359266386,24.565247752,3.5672627333528,110,34.6410161513776
"QUE","mature",6.2333060154169,1.02372682573989,7.67962741087574,0.186938028108505,40.55060796,2.64020393499771,117.5,10.3077640640442,"young",4.64747558265368,1.73238982678184,2.84922013618905,0.117995464478796,24.11047907,2.70584163491479,77.5,8.53912563829967
"ZEA","mature",2.03771178927068,0.707002689635933,5.12291907432892,0.168886428436814,20.91511142,1.25822589677745,100,5.77350269189626,"young",0.895930568822725,0.431069509811398,5.40821126070936,0.0958281399880426,13.40784397,1.24779117819063,95,2.88675134594813
