id,Date,day,wp_MPa,estRWC,idf,spp,weight_g,bulk_den_g.cm3,obs,vol,estDryWeight
3064,29/07/2015,24,-2.396,18.95635495,id3064,QUE,1414.6,0.354133333,NA,3202.266667,1134.029368
3064,30/07/2015,25,-2.572,-82.15707618,id3064,QUE,1410.7,2.354133333,NA,3202.266667,7538.562701
5034,03/07/2015,0,-0.42,155.3461208,id5034,QUE,2961.3,0.354133333,NA,3202.266667,1134.029368
5034,06/07/2015,1,-0.277,144.2705699,id5034,QUE,2835.7,0.354133333,NA,3202.266667,1134.029368
5034,07/07/2015,2,-0.304,139.5881515,id5034,QUE,2782.6,0.354133333,weight was blank,3202.266667,1134.029368
5034,08/07/2015,3,-0.441,134.7205527,id5034,QUE,2727.4,0.354133333,NA,3202.266667,1134.029368
5034,09/07/2015,4,-0.387,128.0540587,id5034,QUE,2651.8,0.354133333,NA,3202.266667,1134.029368
5034,10/07/2015,5,-0.332,122.9571889,id5034,QUE,2594,0.354133333,NA,3202.266667,1134.029368
5034,13/07/2015,8,-0.584,97.49929442,id5034,QUE,2305.3,0.354133333,NA,3202.266667,1134.029368
5034,15/07/2015,10,-0.598,81.28278317,id5034,QUE,2121.4,0.354133333,NA,3202.266667,1134.029368
5034,16/07/2015,11,-0.706,70.24250472,id5034,QUE,1996.2,0.354133333,NA,3202.266667,1134.029368
5034,17/07/2015,12,-1.181,65.54245007,id5034,QUE,1942.9,0.354133333,NA,3202.266667,1134.029368
5034,20/07/2015,15,-0.991,49.48466487,id5034,QUE,1760.8,0.354133333,NA,3202.266667,1134.029368
5034,21/07/2015,16,-1.433,45.26960648,id5034,QUE,1713,0.354133333,NA,3202.266667,1134.029368
5034,22/07/2015,17,-1.097,41.01045752,id5034,QUE,1664.7,0.354133333,NA,3202.266667,1134.029368
5034,24/07/2015,19,-1.232,35.79895228,id5034,QUE,1605.6,0.354133333,NA,3202.266667,1134.029368
5034,27/07/2015,22,-1.716,29.30882053,id5034,QUE,1532,0.354133333,NA,3202.266667,1134.029368
5034,28/07/2015,23,-1.831,27.15720077,id5034,QUE,1507.6,0.354133333,NA,3202.266667,1134.029368
5034,29/07/2015,24,-2.268,25.6404852,id5034,QUE,1490.4,0.354133333,NA,3202.266667,1134.029368
5034,30/07/2015,25,-2.055,-89.91185317,id5034,QUE,1472.2,4.354133333,NA,3202.266667,13943.09603
6045,22/07/2015,17,-1.5,NA,id6045,QUE,1884.8,0.354133333,NA,NA,NA
6054,03/07/2015,0,-0.296,161.3062063,id6054,QUE,3107.7,0.354133333,NA,3287.433333,1164.189723
6054,06/07/2015,1,-0.327,153.4208936,id6054,QUE,3015.9,0.354133333,NA,3287.433333,1164.189723
6054,07/07/2015,2,-0.491,148.9628573,id6054,QUE,2964,0.354133333,weight was blank,3287.433333,1164.189723
6054,08/07/2015,3,-0.594,141.9365112,id6054,QUE,2882.2,0.354133333,NA,3287.433333,1164.189723
6054,09/07/2015,4,-0.274,136.7139947,id6054,QUE,2821.4,0.354133333,NA,3287.433333,1164.189723
6054,10/07/2015,5,-0.262,131.0276363,id6054,QUE,2755.2,0.354133333,NA,3287.433333,1164.189723
6054,13/07/2015,8,-0.6,112.1733211,id6054,QUE,2535.7,0.354133333,NA,3287.433333,1164.189723
6054,15/07/2015,10,-0.449,100.680349,id6054,QUE,2401.9,0.354133333,NA,3287.433333,1164.189723
6054,16/07/2015,11,-0.511,87.95905479,id6054,QUE,2253.8,0.354133333,NA,3287.433333,1164.189723
6054,17/07/2015,12,-0.5,82.43590004,id6054,QUE,2189.5,0.354133333,NA,3287.433333,1164.189723
6054,20/07/2015,15,-1.053,64.92157262,id6054,QUE,1985.6,0.354133333,NA,3287.433333,1164.189723
6054,21/07/2015,16,-0.63,61.18506824,id6054,QUE,1942.1,0.354133333,NA,3287.433333,1164.189723
6054,23/07/2015,18,-1.275,53.1880899,id6054,QUE,1849,0.354133333,NA,3287.433333,1164.189723
6054,24/07/2015,19,-1.643,50.38785903,id6054,QUE,1816.4,0.354133333,NA,3287.433333,1164.189723
6054,27/07/2015,22,-2.19,42.33075304,id6054,QUE,1722.6,0.354133333,NA,3287.433333,1164.189723
6054,28/07/2015,23,-2.523,40.30359204,id6054,QUE,1699,0.354133333,NA,3287.433333,1164.189723
6054,29/07/2015,24,-2.684,38.43104502,id6054,QUE,1677.2,0.354133333,NA,3287.433333,1164.189723
6054,30/07/2015,25,-2.658,-95.74585582,id6054,QUE,1653.5,11.35413333,NA,3287.433333,37325.95638
5034,23/07/2015,18,-1.175,38.34738716,id5034,QUE ,1634.5,0.354133333,NA,3202.266667,1134.029368
1071,03/07/2015,0,-0.316,115.3716415,id1071,ZEA,2624.9,0.354133333,NA,3355.566667,1188.318008
1071,06/07/2015,1,-0.574,63.33169971,id1071,ZEA,2006.5,0.354133333,NA,3355.566667,1188.318008
1071,07/07/2015,2,-0.44,46.37495928,id1071,ZEA,1805,0.354133333,NA,3355.566667,1188.318008
1071,08/07/2015,3,-0.897,39.17991558,id1071,ZEA,1719.5,0.354133333,NA,3355.566667,1188.318008
1071,09/07/2015,4,-1.278,30.99187169,id1071,ZEA,1622.2,0.354133333,NA,3355.566667,1188.318008
1071,10/07/2015,5,-1.517,27.87822705,id1071,ZEA,1585.2,0.354133333,NA,3355.566667,1188.318008
1071,13/07/2015,8,,19.40406446,id1071,ZEA,1484.5,0.354133333,WP<-3 Mpa,3355.566667,1188.318008
1071,15/07/2015,10,-1.478,15.64244512,id1071,ZEA,1439.8,0.354133333,NA,3355.566667,1188.318008
1071,16/07/2015,11,-0.561,13.83316513,id1071,ZEA,1418.3,0.354133333,NA,3355.566667,1188.318008
1071,17/07/2015,12,,12.80650392,id1071,ZEA,1406.1,0.354133333,WP<-3 MPa and DEAD,3355.566667,1188.318008
2024,03/07/2015,0,-0.4,118.3464117,id2024,ZEA,2502.2,0.354133333,NA,3151.166667,1115.933155
2024,06/07/2015,1,-0.559,72.34903294,id2024,ZEA,1988.9,0.354133333,NA,3151.166667,1115.933155
2024,07/07/2015,2,-0.325,45.03556897,id2024,ZEA,1684.1,0.354133333,NA,3151.166667,1115.933155
2024,08/07/2015,3,-0.609,30.04363157,id2024,ZEA,1516.8,0.354133333,NA,3151.166667,1115.933155
2024,09/07/2015,4,-1.226,19.60393816,id2024,ZEA,1400.3,0.354133333,was written -0.807,3151.166667,1115.933155
2024,10/07/2015,5,-1.543,16.21663849,id2024,ZEA,1362.5,0.354133333,NA,3151.166667,1115.933155
2024,13/07/2015,8,,8.241250394,id2024,ZEA,1273.5,0.354133333,WP<-3 MPa and DEAD,3151.166667,1115.933155
3044,03/07/2015,0,-0.287,141.3667132,id3044,ZEA,2540.7,0.354133333,NA,2895.666667,1025.452088
3044,06/07/2015,1,-0.545,118.9960922,id3044,ZEA,2311.3,0.354133333,NA,2895.666667,1025.452088
3044,07/07/2015,2,-0.352,101.1600566,id3044,ZEA,2128.4,0.354133333,NA,2895.666667,1025.452088
3044,08/07/2015,3,-0.761,85.42065713,id3044,ZEA,1967,0.354133333,was written 2369,2895.666667,1025.452088
3044,09/07/2015,4,-0.483,59.72467356,id3044,ZEA,1703.5,0.354133333,NA,2895.666667,1025.452088
3044,10/07/2015,5,-0.3,50.87004242,id3044,ZEA,1612.7,0.354133333,NA,2895.666667,1025.452088
3044,13/07/2015,8,-1.203,24.32565256,id3044,ZEA,1340.5,0.354133333,NA,2895.666667,1025.452088
3044,15/07/2015,10,-0.288,17.24584836,id3044,ZEA,1267.9,0.354133333,why is this highlighted in yellow?,2895.666667,1025.452088
3044,16/07/2015,11,-1.743,15.10045315,id3044,ZEA,1245.9,0.354133333,NA,2895.666667,1025.452088
3044,17/07/2015,12,-2.125,13.84247141,id3044,ZEA,1233,0.354133333,NA,2895.666667,1025.452088
3044,20/07/2015,15,-2.023,9.873490265,id3044,ZEA,1192.3,0.354133333,NA,2895.666667,1025.452088
3044,21/07/2015,16,,8.752033677,id3044,ZEA,1180.8,0.354133333,WP<-3 MPa and DEAD,2895.666667,1025.452088
4062,03/07/2015,0,-0.28,126.3427877,id4062,ZEA,2659.7,0.354133333,NA,3236.333333,1146.09351
4062,06/07/2015,1,-0.419,101.8508943,id4062,ZEA,2379,0.354133333,NA,3236.333333,1146.09351
4062,07/07/2015,2,-0.18,87.71592206,id4062,ZEA,2217,0.354133333,NA,3236.333333,1146.09351
4062,08/07/2015,3,-0.423,70.81503236,id4062,ZEA,2023.3,0.354133333,NA,3236.333333,1146.09351
4062,09/07/2015,4,-1.3,52.23888668,id4062,ZEA,1810.4,0.354133333,NA,3236.333333,1146.09351
4062,10/07/2015,5,-0.527,43.73172744,id4062,ZEA,1712.9,0.354133333,NA,3236.333333,1146.09351
4062,13/07/2015,8,-1.377,24.24815144,id4062,ZEA,1489.6,0.354133333,NA,3236.333333,1146.09351
4062,15/07/2015,10,-2.271,18.76866836,id4062,ZEA,1426.8,0.354133333,NA,3236.333333,1146.09351
4062,16/07/2015,11,-1.937,16.70949956,id4062,ZEA,1403.2,0.354133333,NA,3236.333333,1146.09351
4062,17/07/2015,12,-2.004,15.40943112,id4062,ZEA,1388.3,0.354133333,NA,3236.333333,1146.09351
4062,20/07/2015,15,-2.588,11.84951217,id4062,ZEA,1347.5,0.354133333,NA,3236.333333,1146.09351
4062,21/07/2015,16,,10.62797136,id4062,ZEA,1333.5,0.354133333,WP<-3 MPa and DEAD,3236.333333,1146.09351
